fecha,codigo_producto,unidades_vendidas,monto_total,num_facturas
2024-05-24,17507,2.0,100.22,2
2024-05-24,44022,2.0,165.82,2
2024-05-24,44071,1.0,27.34,1
2024-05-24,4614,1.0,21.11,1
2024-05-27,12132,1.0,61.96,1
2024-05-27,12134,1.0,61.96,1
2024-05-27,12136,1.0,61.96,1
2024-05-27,15034,1.0,70.15,1
2024-05-27,17143,1.0,78.96,1
2024-05-27,17222,1.0,67.79,1
2024-05-27,17400,1.0,83.8,1
2024-05-27,17501,1.0,53.75,1
2024-05-27,17504,2.0,105.68,2
2024-05-27,17507,2.0,100.22,2
2024-05-27,44022,1.0,82.91,1
2024-05-27,4616,1.0,28.85,1
2024-05-27,4620,3.0,50.11,2
2024-05-27,8205,1.0,27.03,1
2024-05-28,12121,2.0,59.52,1
2024-05-28,12130,1.0,61.96,1
2024-05-28,12134,3.0,185.86,2
2024-05-28,12136,3.0,185.86,1
2024-05-28,14218,2.0,113.88,1
2024-05-28,15030,1.0,72.88,1
2024-05-28,15032,1.0,73.8,1
2024-05-28,17222,6.0,406.71,3
2024-05-28,17322,1.0,69.42,1
2024-05-28,17400,2.0,167.6,1
2024-05-28,17507,3.0,150.32999999999998,2
2024-05-28,18121,2.0,115.41,1
2024-05-28,20002,1.0,38.57,1
2024-05-28,26001,2.0,8.2,1
2024-05-28,26005,6.0,24.599999999999998,2
2024-05-28,26009,6.0,24.6,1
2024-05-28,26124,2.0,9.12,1
2024-05-28,26127,2.0,9.12,1
2024-05-28,2621,2.0,104.78,2
2024-05-28,4616,2.0,57.7,1
2024-05-28,6153,1.0,38.27,1
2024-05-28,8202,4.0,108.11,3
2024-05-28,8203,2.0,54.05,1
2024-05-28,8205,3.0,81.09,3
2024-05-28,8206,1.0,27.03,1
2024-05-28,8207,1.0,27.03,1
2024-05-28,8210,1.0,27.64,1
2024-05-29,12136,1.0,61.96,1
2024-05-29,17222,1.0,67.79,1
2024-05-29,17322,1.0,69.42,1
2024-05-29,17400,1.0,83.8,1
2024-05-29,17504,1.0,52.84,1
2024-05-29,44022,2.0,165.82,2
2024-05-30,12130,2.0,123.92,2
2024-05-30,12136,1.0,61.96,1
2024-05-30,15030,1.0,72.88,1
2024-05-30,17322,1.0,69.42,1
2024-05-30,17507,2.0,100.22,2
2024-05-30,4616,1.0,28.85,1
2024-05-30,4620,1.0,16.7,1
2024-05-31,17507,1.0,50.11,1
2024-06-03,12130,1.0,61.96,1
2024-06-03,12132,1.0,61.96,1
2024-06-03,12134,1.0,61.96,1
2024-06-03,12136,2.0,123.92,2
2024-06-03,15032,1.0,73.8,1
2024-06-03,17322,2.0,138.84,2
2024-06-03,17504,2.0,105.68,2
2024-06-03,17507,1.0,50.11,1
2024-06-03,26001,2.0,8.2,1
2024-06-03,26101,2.0,9.12,1
2024-06-03,44056,1.0,48.28,1
2024-06-03,8202,1.0,27.03,1
2024-06-03,8203,1.0,27.03,1
2024-06-03,8205,2.0,54.06,2
2024-06-04,12130,1.0,61.96,1
2024-06-04,12136,1.0,61.96,1
2024-06-04,17400,1.0,83.8,1
2024-06-04,4620,3.0,50.11,1
2024-06-04,8202,1.0,27.03,1
2024-06-04,8203,1.0,27.03,1
2024-06-04,8205,1.0,27.03,1
2024-06-05,12130,2.0,123.92,2
2024-06-05,12134,2.0,123.92,2
2024-06-05,12136,2.0,123.92,2
2024-06-05,17322,1.0,69.42,1
2024-06-05,17504,2.0,105.68,2
2024-06-05,17507,1.0,50.11,1
2024-06-05,44022,2.0,165.82,2
2024-06-05,4616,2.0,57.7,1
2024-06-05,4620,2.0,33.41,1
2024-06-05,8202,1.0,27.03,1
2024-06-05,8205,1.0,27.03,1
2024-06-05,8222,1.0,49.81,1
2024-06-06,12125,1.0,29.76,1
2024-06-06,12130,4.0,247.82,3
2024-06-06,12132,1.0,61.96,1
2024-06-06,12134,2.0,123.9,1
2024-06-06,12136,5.0,309.78,4
2024-06-06,14218,2.0,113.88,1
2024-06-06,15026,1.0,67.42,1
2024-06-06,15032,2.0,147.6,2
2024-06-06,15034,1.0,70.15,1
2024-06-06,17222,2.0,135.57,1
2024-06-06,17322,2.0,138.84,2
2024-06-06,17400,1.0,83.8,1
2024-06-06,17501,1.0,53.75,1
2024-06-06,17504,2.0,105.68,1
2024-06-06,17507,5.0,250.55,4
2024-06-06,18101,1.0,78.35,1
2024-06-06,18121,2.0,115.41,1
2024-06-06,26009,2.0,8.2,1
2024-06-06,26101,2.0,9.12,1
2024-06-06,26117,4.0,18.22,1
2024-06-06,26121,2.0,9.12,1
2024-06-06,26141,2.0,9.12,1
2024-06-06,26142,8.0,36.44,1
2024-06-06,2621,1.0,52.39,1
2024-06-06,2721,1.0,41.3,1
2024-06-06,44022,2.0,165.82,2
2024-06-06,44071,2.0,54.66,1
2024-06-06,44072,3.0,131.19,1
2024-06-06,4502,1.0,46.47,1
2024-06-06,4616,3.0,86.55000000000001,2
2024-06-06,4620,1.0,16.7,1
2024-06-06,8205,2.0,54.05,1
2024-06-07,12130,1.0,61.96,1
2024-06-07,12136,1.0,61.96,1
2024-06-07,14218,1.0,56.94,1
2024-06-07,15026,1.0,67.42,1
2024-06-07,17222,1.0,67.79,1
2024-06-07,17322,1.0,69.42,1
2024-06-07,17400,2.0,167.6,2
2024-06-07,17501,1.0,53.75,1
2024-06-07,17504,1.0,52.84,1
2024-06-07,17507,3.0,150.32999999999998,2
2024-06-07,17700,1.0,72.88,1
2024-06-07,26004,2.0,8.2,1
2024-06-07,26101,5.0,22.78,1
2024-06-07,44022,1.0,82.91,1
2024-06-07,7715,1.0,46.47,1
2024-06-07,8205,3.0,81.08,2
2024-06-10,12130,1.0,61.96,1
2024-06-10,12136,2.0,123.92,2
2024-06-10,15032,1.0,73.8,1
2024-06-10,17400,1.0,83.8,1
2024-06-10,17507,1.0,50.11,1
2024-06-10,26104,1.0,6.68,1
2024-06-10,26117,2.0,9.12,1
2024-06-10,26142,2.0,9.12,1
2024-06-10,44022,1.0,82.91,1
2024-06-10,44033,1.0,64.99,1
2024-06-10,45203,1.0,37.05,1
2024-06-10,4616,1.0,28.85,1
2024-06-10,4620,2.0,33.41,1
2024-06-10,8202,1.0,27.03,1
2024-06-10,8203,1.0,27.03,1
2024-06-10,8205,4.0,108.12,2
2024-06-10,8207,2.0,54.05,1
2024-06-10,8222,1.0,49.81,1
2024-06-10,9302,1.0,29.76,1
2024-06-11,14218,1.0,56.94,1
2024-06-11,17222,1.0,67.79,1
2024-06-11,17322,1.0,69.42,1
2024-06-11,17400,2.0,167.6,2
2024-06-11,17501,1.0,53.75,1
2024-06-11,17504,2.0,105.68,2
2024-06-11,17507,2.0,100.22,2
2024-06-11,26104,1.0,6.68,1
2024-06-11,26123,2.0,9.12,1
2024-06-11,26127,2.0,9.12,1
2024-06-11,44022,1.0,82.91,1
2024-06-11,44071,1.0,27.34,1
2024-06-11,8202,2.0,54.05,1
2024-06-11,8203,2.0,54.05,1
2024-06-11,8205,2.0,54.05,1
2024-06-11,8207,2.0,54.05,1
2024-06-12,10752,1.0,43.0,1
2024-06-12,12130,0.5,30.97,1
2024-06-12,12136,0.5,30.97,1
2024-06-12,15030,1.5,109.32,2
2024-06-12,15032,0.5,36.9,1
2024-06-12,17322,1.0,69.42,1
2024-06-12,17400,2.0,167.6,2
2024-06-12,17507,1.0,50.11,1
2024-06-12,17508,1.0,52.84,1
2024-06-12,18101,1.0,78.35,1
2024-06-12,20002,1.0,38.57,1
2024-06-12,26001,1.0,4.1,1
2024-06-12,26104,2.0,13.36,1
2024-06-12,2621,2.0,104.78,2
2024-06-12,2721,1.0,41.3,1
2024-06-12,44022,2.0,165.82,2
2024-06-12,44052,1.0,46.16,1
2024-06-12,44071,2.0,54.66,1
2024-06-12,44072,2.0,87.46,1
2024-06-12,4500,2.0,69.24,1
2024-06-12,45005,1.0,46.77,1
2024-06-12,4502,1.0,46.47,1
2024-06-12,45203,2.0,74.1,1
2024-06-12,45225,1.0,52.24,1
2024-06-12,4616,2.0,57.7,1
2024-06-12,4620,4.0,66.82,2
2024-06-12,8202,1.0,27.03,1
2024-06-12,8203,2.0,54.06,2
2024-06-12,8205,2.0,54.06,2
2024-06-12,8210,2.0,55.27,1
2024-06-12,9302,1.0,29.76,1
2024-06-14,44071,1.0,27.34,1
2024-06-14,44072,1.0,43.73,1
2024-06-14,45117,1.0,91.11,1
2024-06-14,4616,2.0,57.7,1
2024-06-14,4620,3.0,50.11,1
2024-06-14,8210,2.0,55.27,1
2024-06-17,12136,2.0,123.9,1
2024-06-17,17222,2.0,135.57,1
2024-06-17,17400,2.0,167.6,1
2024-06-17,26001,2.0,8.2,1
2024-06-17,26006,2.0,8.2,1
2024-06-17,26009,2.0,8.2,1
2024-06-17,4616,4.0,115.41,1
2024-06-18,14218,1.0,56.94,1
2024-06-18,15034,1.0,70.15,1
2024-06-18,17400,1.0,83.8,1
2024-06-18,17504,2.0,105.68,2
2024-06-18,4616,1.0,28.85,1
2024-06-18,4700,1.0,44.34,1
2024-06-18,8203,1.0,27.03,1
2024-06-18,8205,1.0,27.03,1
2024-06-19,12130,2.0,123.9,1
2024-06-19,12134,3.0,185.86,2
2024-06-19,12136,3.0,185.86,2
2024-06-19,14218,1.0,56.94,1
2024-06-19,15030,2.0,145.76,2
2024-06-19,15032,1.0,73.8,1
2024-06-19,15034,2.0,140.3,2
2024-06-19,17222,1.0,67.79,1
2024-06-19,17322,3.0,208.26,3
2024-06-19,17400,1.0,83.8,1
2024-06-19,17504,3.0,158.52,2
2024-06-19,17704,1.0,74.1,1
2024-06-19,26001,2.0,8.2,1
2024-06-19,26006,2.0,8.2,1
2024-06-19,26009,2.0,8.2,1
2024-06-19,44071,1.0,27.34,1
2024-06-19,4502,1.0,46.47,1
2024-06-19,4620,1.0,16.7,1
2024-06-19,8205,2.0,54.05,1
2024-06-19,8215,2.0,40.7,1
2024-06-20,4616,2.0,57.7,1
2024-06-21,12100,2.0,38.88,1
2024-06-21,12130,1.0,61.96,1
2024-06-21,15030,1.0,72.88,1
2024-06-21,17322,1.0,69.42,1
2024-06-21,17501,2.0,107.5,1
2024-06-21,17504,2.0,105.68,1
2024-06-21,18101,1.0,78.35,1
2024-06-21,8203,1.0,27.03,1
2024-06-21,8205,1.0,27.03,1
2024-06-24,12136,1.0,61.96,1
2024-06-24,15032,2.0,147.6,2
2024-06-24,17114,1.0,70.46,1
2024-06-24,17222,2.0,135.58,2
2024-06-24,17322,1.0,69.42,1
2024-06-24,17400,2.0,167.6,2
2024-06-24,17507,2.0,100.22,2
2024-06-24,17700,1.0,72.88,1
2024-06-24,17704,1.0,74.1,1
2024-06-24,2621,1.0,52.39,1
2024-06-24,44022,1.0,82.91,1
2024-06-24,4616,1.0,28.85,1
2024-06-24,4620,4.0,66.81,1
2024-06-24,8205,1.0,27.03,1
2024-06-25,12130,1.0,61.96,1
2024-06-25,12136,2.0,123.92,2
2024-06-25,17400,1.0,83.8,1
2024-06-25,17501,1.0,53.75,1
2024-06-25,17504,1.0,52.84,1
2024-06-25,26001,1.0,4.1,1
2024-06-25,26101,1.0,4.56,1
2024-06-25,7715,1.0,46.47,1
2024-06-25,8202,1.0,27.03,1
2024-06-25,8205,1.0,27.03,1
2024-06-25,8217,1.0,20.34,1
2024-06-25,9302,2.0,59.52,1
2024-06-26,12136,2.0,123.92,2
2024-06-26,15034,1.0,70.15,1
2024-06-26,17222,1.0,67.79,1
2024-06-26,17504,2.0,105.68,1
2024-06-26,17507,2.0,100.22,1
2024-06-26,18121,1.0,57.7,1
2024-06-26,4616,1.0,28.85,1
2024-06-26,4620,1.0,16.7,1
2024-06-26,8202,1.0,27.03,1
2024-06-26,8203,2.0,54.05,1
2024-06-27,17507,2.0,100.22,1
2024-06-27,17704,1.0,74.1,1
2024-06-27,26007,2.0,8.2,1
2024-06-27,26124,1.0,4.56,1
2024-06-28,12130,1.0,61.96,1
2024-06-28,15026,1.0,67.42,1
2024-06-28,15032,1.0,73.8,1
2024-06-28,17143,1.0,78.96,1
2024-06-28,17222,1.0,67.79,1
2024-06-28,17322,1.0,69.42,1
2024-06-28,17323,1.0,72.28,1
2024-06-28,17400,1.0,83.8,1
2024-06-28,17504,1.0,52.84,1
2024-06-28,6307,2.0,107.5,1
2024-07-01,12100,1.0,19.43,1
2024-07-01,17222,3.0,203.35,1
2024-07-01,17322,1.0,69.42,1
2024-07-01,17400,1.0,83.8,1
2024-07-01,17507,1.0,50.11,1
2024-07-01,17700,1.0,72.88,1
2024-07-01,4620,3.0,50.11,1
2024-07-02,12130,3.0,185.88,3
2024-07-02,12136,3.0,185.86,2
2024-07-02,15026,1.0,67.42,1
2024-07-02,17222,2.0,135.58,2
2024-07-02,17507,2.0,100.22,2
2024-07-02,18121,1.0,57.7,1
2024-07-02,8203,1.0,27.03,1
2024-07-02,8205,1.0,27.03,1
2024-07-03,12132,1.0,61.96,1
2024-07-03,12134,2.0,123.92,2
2024-07-03,12136,1.0,61.96,1
2024-07-03,15030,2.0,145.76,2
2024-07-03,17222,1.0,67.79,1
2024-07-03,17323,1.0,72.28,1
2024-07-03,17400,2.0,167.6,2
2024-07-03,17508,1.0,52.84,1
2024-07-03,17700,1.0,72.88,1
2024-07-03,18101,2.0,156.71,1
2024-07-03,26001,6.0,24.6,1
2024-07-03,26101,6.0,27.34,1
2024-07-03,8217,3.0,61.04,1
2024-07-03,8222,2.0,99.61,1
2024-07-04,4500,2.0,69.24,1
2024-07-05,12134,1.0,61.96,1
2024-07-05,12136,1.0,61.96,1
2024-07-05,17114,1.0,70.46,1
2024-07-05,17222,1.0,67.79,1
2024-07-05,17322,1.0,69.42,1
2024-07-05,17323,1.0,72.28,1
2024-07-05,17504,2.0,105.68,2
2024-07-05,17507,1.0,50.11,1
2024-07-05,4620,3.0,50.11,1
2024-07-05,8202,1.0,27.03,1
2024-07-05,8205,1.0,27.03,1
2024-07-05,8222,1.0,49.81,1
2024-07-08,17322,1.0,69.42,1
2024-07-08,17400,1.0,83.8,1
2024-07-08,17700,1.0,72.88,1
2024-07-08,44071,2.0,54.66,1
2024-07-08,44072,2.0,87.46,1
2024-07-08,4620,6.0,100.22,1
2024-07-08,8205,1.0,27.03,1
2024-07-09,17507,1.0,50.11,1
2024-07-09,4620,2.0,33.41,1
2024-07-09,8202,1.0,27.03,1
2024-07-09,8203,2.0,54.06,2
2024-07-09,8205,2.0,54.06,2
2024-07-10,12136,1.0,61.96,1
2024-07-10,17222,1.0,67.79,1
2024-07-10,17322,1.0,69.42,1
2024-07-10,17400,1.0,83.8,1
2024-07-10,17504,1.0,52.84,1
2024-07-10,26001,3.0,12.3,1
2024-07-10,26009,4.0,16.4,2
2024-07-10,2721,1.0,41.3,1
2024-07-10,45225,1.0,52.24,1
2024-07-10,4614,1.0,21.11,1
2024-07-10,8205,1.0,27.03,1
2024-07-11,12134,1.0,61.96,1
2024-07-11,15026,2.0,134.84,1
2024-07-11,17400,2.0,167.6,2
2024-07-11,17501,1.0,53.75,1
2024-07-11,17507,3.0,150.32999999999998,2
2024-07-11,17508,1.0,52.84,1
2024-07-11,17704,1.0,74.1,1
2024-07-11,18101,1.0,78.35,1
2024-07-11,26001,2.0,8.2,1
2024-07-11,26004,2.0,8.2,1
2024-07-11,26101,2.0,9.12,1
2024-07-11,44022,2.0,165.81,1
2024-07-11,44071,2.0,54.66,1
2024-07-11,44072,2.0,87.46,1
2024-07-11,45203,2.0,74.1,1
2024-07-11,4620,3.0,50.11,2
2024-07-11,9302,1.0,29.76,1
2024-07-15,12130,6.0,371.72,4
2024-07-15,12134,3.0,185.86,2
2024-07-15,12136,3.0,185.88,3
2024-07-15,14218,1.0,56.94,1
2024-07-15,15026,1.0,67.42,1
2024-07-15,15032,2.0,147.59,1
2024-07-15,15034,2.0,140.31,1
2024-07-15,17114,2.0,140.91,1
2024-07-15,17222,2.0,135.57,1
2024-07-15,17322,5.0,347.12,3
2024-07-15,17400,2.0,167.6,1
2024-07-15,17501,1.0,53.75,1
2024-07-15,17504,5.0,264.21000000000004,2
2024-07-15,17507,5.0,250.55,2
2024-07-15,17700,1.0,72.88,1
2024-07-15,18101,2.0,156.7,2
2024-07-15,26007,1.0,4.1,1
2024-07-15,26009,3.0,12.3,1
2024-07-15,2621,2.0,104.77,1
2024-07-15,2721,1.0,41.3,1
2024-07-15,44071,1.0,27.34,1
2024-07-15,44072,1.0,43.73,1
2024-07-15,4616,6.0,173.11,2
2024-07-15,4620,2.0,33.41,1
2024-07-15,8202,1.0,27.03,1
2024-07-15,8203,5.0,135.15,2
2024-07-15,8205,5.0,135.15,3
2024-07-15,8210,3.0,82.91,2
2024-07-15,8212,2.0,40.7,1
2024-07-15,8215,2.0,40.7,1
2024-07-15,8216,2.0,40.7,1
2024-07-15,8217,1.0,20.34,1
2024-07-16,12100,1.0,19.43,1
2024-07-16,12130,1.0,61.96,1
2024-07-16,12132,1.0,61.96,1
2024-07-16,12134,1.0,61.96,1
2024-07-16,12136,3.0,185.88,3
2024-07-16,17114,1.0,70.46,1
2024-07-16,17222,3.0,203.37,3
2024-07-16,17322,4.0,277.68,4
2024-07-16,17400,2.0,167.6,2
2024-07-16,17504,2.0,105.68,2
2024-07-16,17507,3.0,150.32999999999998,3
2024-07-16,20002,5.0,192.84,2
2024-07-16,26006,1.0,4.1,1
2024-07-16,44022,1.0,82.91,1
2024-07-16,4616,4.0,115.4,2
2024-07-16,4620,3.0,50.11,2
2024-07-16,8203,1.0,27.03,1
2024-07-16,8222,1.0,49.81,1
2024-07-17,12134,1.0,61.96,1
2024-07-17,20002,1.0,38.57,1
2024-07-17,44022,1.0,82.91,1
2024-07-17,4616,1.0,28.85,1
2024-07-18,12125,1.0,29.76,1
2024-07-18,12134,1.0,61.96,1
2024-07-18,12136,1.0,61.96,1
2024-07-18,13014,1.0,32.8,1
2024-07-18,17322,1.0,69.42,1
2024-07-18,20002,1.0,38.57,1
2024-07-18,44071,1.0,27.34,1
2024-07-18,4502,1.0,46.47,1
2024-07-18,8210,3.0,82.91,1
2024-07-18,8216,1.0,20.34,1
2024-07-19,10755,0.5,27.33,1
2024-07-19,10757,0.5,27.33,1
2024-07-19,15026,1.0,67.42,1
2024-07-19,17504,1.0,52.84,1
2024-07-19,4616,2.0,57.7,1
2024-07-19,7162,1.0,40.4,1
2024-07-19,8205,1.0,27.03,1
2024-07-19,8216,1.0,20.34,1
2024-07-19,9302,1.0,29.76,1
2024-07-22,12130,2.0,123.92,2
2024-07-22,12132,1.0,61.96,1
2024-07-22,12136,1.0,61.96,1
2024-07-22,15026,1.0,67.42,1
2024-07-22,17114,1.0,70.46,1
2024-07-22,17322,1.0,69.42,1
2024-07-22,17400,1.0,83.8,1
2024-07-22,17504,1.0,52.84,1
2024-07-22,17507,2.0,100.22,2
2024-07-22,17704,1.0,74.1,1
2024-07-22,26107,3.0,1.82,1
2024-07-22,2621,1.0,52.39,1
2024-07-22,4616,2.0,57.7,1
2024-07-22,4620,2.0,33.41,1
2024-07-22,6153,1.0,38.27,1
2024-07-22,8143,3.0,82.91,2
2024-07-22,8202,1.0,27.03,1
2024-07-22,8215,2.0,40.68,2
2024-07-22,8216,1.0,20.34,1
2024-07-23,12130,2.0,123.92,2
2024-07-23,12134,1.0,61.96,1
2024-07-23,12136,3.0,185.88,3
2024-07-23,17222,1.0,67.79,1
2024-07-23,17322,2.0,138.84,2
2024-07-23,17400,1.0,83.8,1
2024-07-23,17501,1.0,53.75,1
2024-07-23,17504,2.0,105.68,2
2024-07-23,17507,1.0,50.11,1
2024-07-23,26009,4.0,16.4,1
2024-07-23,26123,4.0,18.22,1
2024-07-23,2621,1.0,52.39,1
2024-07-23,45207,2.0,79.57,1
2024-07-23,4616,2.0,57.7,1
2024-07-23,8222,2.0,99.62,2
2024-07-24,12130,1.0,61.96,1
2024-07-24,15026,1.0,67.42,1
2024-07-24,15030,1.0,72.88,1
2024-07-24,17504,3.0,158.52,2
2024-07-24,17507,3.0,150.32999999999998,2
2024-07-24,4500,1.0,34.62,1
2024-07-24,4620,2.0,33.41,1
2024-07-24,8216,2.0,40.7,1
2024-07-26,17222,1.0,67.79,1
2024-07-26,17507,1.0,50.11,1
2024-07-29,12100,1.0,19.43,1
2024-07-29,13016,1.0,32.8,1
2024-07-29,15032,2.0,147.6,2
2024-07-29,15034,2.0,140.3,2
2024-07-29,17114,1.0,70.46,1
2024-07-29,17222,1.0,67.79,1
2024-07-29,17322,2.0,138.84,2
2024-07-29,17400,1.0,83.8,1
2024-07-29,17501,2.0,107.5,2
2024-07-29,17504,1.0,52.84,1
2024-07-29,17507,3.0,150.32999999999998,2
2024-07-29,17700,1.0,72.88,1
2024-07-29,18101,1.0,78.35,1
2024-07-29,20002,1.0,38.57,1
2024-07-29,26001,1.0,4.1,1
2024-07-29,26006,3.0,12.3,1
2024-07-29,26009,2.0,8.2,1
2024-07-29,26101,5.0,22.78,1
2024-07-29,26107,3.0,1.82,1
2024-07-29,26121,3.0,13.66,1
2024-07-29,2721,1.0,41.3,1
2024-07-29,44022,2.0,165.82,2
2024-07-29,4616,2.0,57.7,1
2024-07-29,4620,4.0,66.81,1
2024-07-29,6153,1.0,38.27,1
2024-07-29,8029,1.0,48.28,1
2024-07-29,8212,2.0,40.7,1
2024-07-29,8213,2.0,40.7,1
2024-07-29,8215,3.0,61.040000000000006,2
2024-07-29,8216,2.0,40.7,1
2024-07-29,8217,4.0,81.4,2
2024-07-30,12130,2.0,123.92,2
2024-07-30,12136,2.0,123.92,2
2024-07-30,15034,1.0,70.15,1
2024-07-30,17322,2.0,138.84,2
2024-07-30,17400,2.0,167.6,2
2024-07-30,17507,1.0,50.11,1
2024-07-30,44022,1.0,82.91,1
2024-07-30,44071,1.0,27.34,1
2024-07-30,44072,1.0,43.73,1
2024-07-30,4620,1.0,16.7,1
2024-07-30,7152,1.0,119.96,1
2024-07-31,17700,1.0,72.88,1
2024-07-31,44022,1.0,82.91,1
2024-07-31,8212,1.0,20.34,1
2024-07-31,8215,1.0,20.34,1
2024-07-31,8222,1.0,49.81,1
2024-08-06,12130,2.0,123.92,2
2024-08-06,12136,1.0,61.96,1
2024-08-06,13016,2.0,65.6,1
2024-08-06,15032,1.0,73.8,1
2024-08-06,17322,1.0,69.42,1
2024-08-06,17400,4.0,335.2,4
2024-08-06,17504,1.0,52.84,1
2024-08-06,18101,1.0,78.35,1
2024-08-06,18121,1.0,57.7,1
2024-08-06,26006,1.0,4.1,1
2024-08-06,26009,2.0,8.2,1
2024-08-06,26101,2.0,9.12,1
2024-08-06,44022,1.0,82.91,1
2024-08-06,4616,5.0,144.25,2
2024-08-06,4620,3.0,50.11,2
2024-08-06,4706,1.0,38.57,1
2024-08-06,8212,1.0,20.34,1
2024-08-06,8213,1.0,20.34,1
2024-08-06,8215,1.0,20.34,1
2024-08-06,8216,1.0,20.34,1
2024-08-06,8217,2.0,40.68,2
2024-08-07,12100,1.0,19.43,1
2024-08-07,12136,1.0,61.96,1
2024-08-07,17222,1.0,67.79,1
2024-08-07,17322,1.0,69.42,1
2024-08-07,17400,1.0,83.8,1
2024-08-07,17504,3.0,158.52,2
2024-08-07,17507,1.0,50.11,1
2024-08-07,18101,1.0,78.35,1
2024-08-07,44056,1.0,48.28,1
2024-08-07,4500,1.0,34.62,1
2024-08-07,4616,1.0,28.85,1
2024-08-07,8202,1.0,27.03,1
2024-08-07,8205,1.0,27.03,1
2024-08-07,8212,1.0,20.34,1
2024-08-07,8215,1.0,20.34,1
2024-08-08,10757,1.0,54.66,1
2024-08-08,17507,1.0,50.11,1
2024-08-08,18121,1.0,57.7,1
2024-08-08,4616,3.0,86.55,1
2024-08-08,4620,2.0,33.4,2
2024-08-08,8210,5.0,138.18,1
2024-08-08,8215,3.0,61.040000000000006,2
2024-08-09,12136,1.0,61.96,1
2024-08-09,14218,1.0,56.94,1
2024-08-09,15034,1.0,70.15,1
2024-08-09,17222,3.0,203.35,1
2024-08-09,17322,1.0,69.42,1
2024-08-09,17504,1.0,52.84,1
2024-08-09,17507,1.0,50.11,1
2024-08-09,18101,1.0,78.35,1
2024-08-09,4502,1.0,46.47,1
2024-08-09,4620,4.0,66.81,2
2024-08-09,8222,1.0,49.81,1
2024-08-12,12100,1.0,19.43,1
2024-08-12,14218,1.0,56.94,1
2024-08-12,15032,1.0,73.8,1
2024-08-12,15034,1.0,70.15,1
2024-08-12,17143,1.0,78.96,1
2024-08-12,17504,2.0,105.68,1
2024-08-12,4616,3.0,86.55,1
2024-08-12,8222,1.0,49.81,1
2024-08-13,12100,1.0,19.43,1
2024-08-13,12125,1.0,29.76,1
2024-08-13,12130,2.0,123.92,2
2024-08-13,12136,1.0,61.96,1
2024-08-13,15032,3.0,221.39999999999998,3
2024-08-13,15034,2.0,140.31,1
2024-08-13,17114,1.0,70.46,1
2024-08-13,17143,1.0,78.96,1
2024-08-13,17400,2.0,167.6,2
2024-08-13,17504,2.0,105.68,2
2024-08-13,17507,1.0,50.11,1
2024-08-13,44071,1.0,27.34,1
2024-08-13,44072,1.0,43.73,1
2024-08-13,4616,2.0,57.7,1
2024-08-13,8215,1.0,20.34,1
2024-08-14,12130,1.0,61.96,1
2024-08-14,12132,1.0,61.96,1
2024-08-14,12134,1.0,61.96,1
2024-08-14,12136,2.0,123.92,2
2024-08-14,15034,1.0,70.15,1
2024-08-14,17222,1.0,67.79,1
2024-08-14,17322,1.0,69.42,1
2024-08-14,17400,1.0,83.8,1
2024-08-14,17501,1.0,53.75,1
2024-08-14,17504,1.0,52.84,1
2024-08-14,17507,1.0,50.11,1
2024-08-14,17508,1.0,52.84,1
2024-08-14,17700,3.0,218.64,3
2024-08-14,17704,2.0,148.2,2
2024-08-14,18101,1.0,78.35,1
2024-08-14,20002,1.0,38.57,1
2024-08-14,26121,1.0,4.56,1
2024-08-14,44022,2.0,165.82,2
2024-08-14,4502,1.0,46.47,1
2024-08-14,4616,3.0,86.55,1
2024-08-14,4620,1.0,16.7,1
2024-08-14,7715,1.0,46.47,1
2024-08-14,8212,2.0,40.7,1
2024-08-16,12130,3.0,185.88,3
2024-08-16,12134,1.0,61.96,1
2024-08-16,12136,3.0,185.88,3
2024-08-16,17222,2.0,135.58,2
2024-08-16,17400,2.0,167.6,2
2024-08-16,17501,2.0,107.5,2
2024-08-16,17504,1.0,52.84,1
2024-08-16,17507,3.0,150.32999999999998,3
2024-08-16,17508,1.0,52.84,1
2024-08-16,44022,2.0,165.82,2
2024-08-16,44072,2.0,87.46,1
2024-08-16,4500,2.0,69.24,1
2024-08-16,4616,1.0,28.85,1
2024-08-16,4620,1.0,16.7,1
2024-08-19,12130,2.0,123.92,2
2024-08-19,12134,2.0,123.92,2
2024-08-19,12136,3.0,185.86,2
2024-08-19,15030,1.0,72.88,1
2024-08-19,15032,1.0,73.8,1
2024-08-19,15034,1.0,70.15,1
2024-08-19,17222,1.0,67.79,1
2024-08-19,17322,1.0,69.42,1
2024-08-19,17400,2.0,167.6,2
2024-08-19,17501,2.0,107.5,1
2024-08-19,17504,3.0,158.52,3
2024-08-19,17507,5.0,250.55,3
2024-08-19,17700,1.0,72.88,1
2024-08-19,18101,1.0,78.35,1
2024-08-19,26001,6.0,24.6,1
2024-08-19,26101,6.0,27.34,1
2024-08-19,26104,4.0,26.73,1
2024-08-19,44072,2.0,87.46,2
2024-08-19,4502,2.0,92.93,1
2024-08-19,45203,2.0,74.1,2
2024-08-19,4616,6.0,173.11,1
2024-08-19,4620,12.0,200.44,3
2024-08-19,8202,2.0,54.05,1
2024-08-19,8205,2.0,54.05,1
2024-08-19,8212,3.0,61.040000000000006,2
2024-08-19,8213,3.0,61.040000000000006,2
2024-08-19,8215,3.0,61.040000000000006,2
2024-08-19,8216,4.0,81.38,3
